product,tag,review
바이오더마 하이드라비오 토너 250ml,"지성에 좋아요, 진정에 좋아요, 자극없이 순해요",자극없이 순하고 쏘쏘예여 건성피부인데 촉촉하거나 그런건없어요
바이오더마 하이드라비오 토너 250ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요",레전드 제품 입니다! 이것만 사용해여! 굿굿 입니다! 레전드
[리뉴얼] 아벤느 핑크 수딩 토너 200ml 기획 (+화장솜),"복합성에 좋아요, 진정에 좋아요, 자극없이 순해요",보습이 엄청나다기보다는 진정 효과를 보기 위해 구매했습니다. 자극없고 순해서 매일 사용하기 좋아요. 리뉴얼되고 나서도 역시 좋네요
[리뉴얼] 아벤느 핑크 수딩 토너 200ml 기획 (+화장솜),"복합성에 좋아요, 진정에 좋아요, 자극없이 순해요","기초 최초 단계에서 스킨으로 쓰기에 향도 은은해서 순하고 촉촉해서 화장솜에 뭍혀 닦기에 좋아요~
수분감을 공급해주고 진정에 최고인듯^^"
[리뉴얼] 아벤느 핑크 수딩 토너 200ml 기획 (+화장솜),"복합성에 좋아요, 진정에 좋아요, 자극없이 순해요",아벤느 빠돌이인 제가 애장하는 제품중 하나입니다 기존에 재품에서 리뉴얼 되어서 나왔네여 지금은 기존 제품을 쓰고 있어서 리뷰를 씁니다 아벤느 제품은 다 믿을만 하잖아요 ㅎㅎㅎ 믿고 쓰세여 지성피부 복합성 피부에 좋습니다
[리뉴얼] 아벤느 핑크 수딩 토너 200ml 기획 (+화장솜),"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","예민한 피부에 발라도 되는 아벤느 수딩 토너에요
촉촉해서 너무 좋아요"
[리뉴얼] 아벤느 핑크 수딩 토너 200ml 기획 (+화장솜),"복합성에 좋아요, 보습에 좋아요, 자극없이 순해요",자주 쓰던 토너인데 이번에 새롭게 바뀌어서 구매해보았습니다. 이전엔 하얗게 가라앉고 층이 분리되었었는데 이 제품은 그러지 않네요. 한번 한달간 잘 써볼게요.
[리뉴얼] 아벤느 핑크 수딩 토너 200ml 기획 (+화장솜),"복합성에 좋아요, 진정에 좋아요, 자극없이 순해요",유분기 없이 그냥 물 같아서 좋음 끈적한 거 진짜 싫어하는 사람추천
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"복합성에 좋아요, 보습에 좋아요, 보통이에요","뭔가 불투명하고 탁해서 일본에서 로션이라 써있으면서 스킨같은 제품있죠? 그런 느낌이에요~
그리고 써보니꺄 쿨링감 잘 모르겠어요~
그래도 라이브로 싸게 사서 만족도는 있어요~
재구매는 안함"
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","역시 빌리프는 뭘 사든 평타 이상인게 맘에 상당히 듬

이 제품은 찰랑찰랑 물토너임. 아누아 어성초 토너나 토리든 토너, 바이오더마 토너 같은 완벽한 물토너들 보다는 수분감을 더 충족시켜주는 물토너임. 그렇다고 콧물은 아닌데 아… 뭔가 설명하긴 애매함
물토너 중 가장 촉촉했음.

근데 이름은 잘못 지은 것 같음
프로즌…?은 아님
색깔은 프로즌 맞음. 하늘색이라서 참 시원해 보임.
근데 쿨링감이 느껴지는 제품은 아니었음.
그냥 우리 스킨 토너 촵촵하면 얼굴 시원해지지 않음?
그정도의 쿨링감임.

난 쿨링제품을 원했지만 쿨링감은 기대치 이하였던 촉촉한 토너임."
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"건성에 좋아요, 보습에 좋아요, 보통이에요","프로즌이라고 하는데 솔직히 다른 토너 발라도 이정도는 온도 떨어지는 것 같은데 프로즌까지는 아닌거 같아요. 복합성이 쓰기에는 솔직히 좀 답답한 느낌이예요. 여러번 레이어링 할 흡토용 찾으신다면 비추..
처음에 수분 채워줄 용도 보다는 보습감 필요한 건성이나 수부지 분들이 더 적합할 제품 같아요.
토너보다 같이 증정된 패드가 더 맘에 드네요 ㅠ 빌리프라 믿고 샀는데 자극은 없지만 굳이템인거 같아요"
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","빌리프제품 너무 좋아해서 얼마 전에 뷰티클래스도 다녀왔는데 바로 이렇게 행사까지해서 신상도 구매하고 사은품도 많이 챙겼네요! 행사때 주신 20프로 쿠폰도 잘 작용했어요ㅎㅎ 샘플 넉넉히 주셔서 한참 사용할 거 같아요. 친구한테도 구매하라고 추천하고 링크보냈어요ㅎ

원래 마스마룰즈 좋아해서 사은품 맘에 들어요ㅠ 고양이 좋아하는데 새가 색이 맞는거 같기도하고 암튼 감사!"
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"건성에 좋아요, 진정에 좋아요, 자극없이 순해요","냉찜질이라는 리얼한 슬로건처럼 리얼 쿨링입니다. ;;
영양오일층과 워터 에센스층이 나뉘어져있어서 사용시 흔들어줘야해요.
자극없고 화~한 것 없고 쿨링~합니다. 아침용 토너로 사용하려구요. 함께 들어있는 겔패드 좋네요.
향은 호불호가 있을 것 같아요…
여러가지 천연오일이 함유되어 있으니 오일류에 민감할 경우 성분표 확인하세용~!"
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"건성에 좋아요, 보습에 좋아요, 자극없이 순해요",잘 받았습니다. 저렴하게 사서 만족합니다. 여름에 쓸려고. 아직 사용 전이에요.
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","-짧은후기
프로즌이란 이름에 걸맞는 쿨링감은 없고 자극도 없는 높은 수분보습감의 토너. 피부에 예쁜 광이 도는 쫀쫀한 마무리감. 지성은 여름에 좀 무거울듯! 다이소 미세분사 스프레이랑 호환됨~~

-상세
셀퓨전씨 패드의 쿨링감을 10이라고 한다면 얘는 2~3 정도로 낮고 바람쐬면 서늘~하다 느끼는정도의 쿨링감이에요. 비플레인 녹두보다 덜한듯
유분기 있는 제품이고 수분보습감이 높아서 지성이 쓰기엔 여름보단 가을~봄이 나을것 같습니다.
오일이 좀 들어있는 편이라 민감하신 분들은 성분 확인해 보시고 쿨링으로 인한 자극은 없었고 3일 밤낮으로 써보니 아직 트러블도×
사용하면 피부가 건강해보이는 광이 쫀쫀하게 생기는데 이건 완전 만족. 수부지~지성인 제가 쓸때는 꽤 괜!
증정 패드 요물입니다 이거 더 사고싶다!!"
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"복합성에 좋아요, 보습에 좋아요, 자극없이 순해요",쿨링효과가 있다고 해서 사봤어요!묽은 제형이여서 패드에 묻여서 쓰고 있어요
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"지성에 좋아요, 진정에 좋아요, 보통이에요",진짜 시원한데 살짝 화장솜 흔들어서 식힌다음 사용하세요!
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"복합성에 좋아요, 진정에 좋아요, 보통이에요",너무너무 만족해요 피부가 메이크업 하기 딱 좋아요 촉촉하면서 쫀쫀해서 좋고 향도 나쁘지 않아요
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"건성에 좋아요, 보습에 좋아요, 자극이 느껴져요","토너를 히알루 성분이 있는 타입을 좋아하는 것 같아요.
제품에 세라마이드 성분도 들어있는 것 같습니다.
토너에서 보습이 느껴지는 걸 별로 안좋아해서~
시원함은 일시적이라 프로즌 근처는 못가는 거 같구요
어차피 앰플류 바를거라 피부장벽보습은 필요가 없는데
진짜 시원한 성분을 넣어주셨음 좋지 않았을까요.
가격은 조만간 오르겠죠. 다른 대체 토너가 많습니다.
크림이 좋았는데 그냥 그거나 하나 더 살걸 그랬나봐요"
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"지성에 좋아요, 진정에 좋아요, 보통이에요",무난무난한 토너인데 쿨링토너인거는 모르겠어요......
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"복합성에 좋아요, 진정에 좋아요, 자극없이 순해요",시원하거 순하구 조아요 여름에 진짜 잘 쓸거같 아요 만족스럽습니댜
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"복합성에 좋아요, 진정에 좋아요, 보통이에요",시원하거 순하구 조아요 여름에 진짜 잘 쓸거같 아요 만족스럽습니댜
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"복합성에 좋아요, 진정에 좋아요, 보통이에요",배송도 빠르고 빌리프 제품치고 가성비가 뛰어나서 바로 구매했습니다.
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"건성에 좋아요, 보습에 좋아요, 보통이에요","지금보다 더 더울때 쓰면 너무 좋을것같아요!
시원하고 겔패드가 짱이요"
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"복합성에 좋아요, 보습에 좋아요, 자극없이 순해요","생각보다 촉촉한 제형이라 속건조에 좋네요!
물토너보다 덜 산뜻하지만 오히려 좋아~
쿨링감은 가짜 민트향 나는 얼굴 차가운 느낌만 나는 가짜쿨링이 아니라 ㄹㅇ 피부 속부터 진정이되는? 느낌이에요
물리적으로 피부가 시원한 느낌은 아닌데 피부 자체를 만져보면 온도가 낮아진 느낌이 나고 열감이 떨어짐
오히려 좋아~
용량도 꽤 많고 논코메도제닉 제품이라 모공 막혀서 트러블 잘 나는 저에겐 인생템 될거같네요… 빌리프 오랜만에 사봤는데 아주 맘에듭니다!!"
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"복합성에 좋아요, 진정에 좋아요, 보통이에요",향 딱 빌리프 기초 냄새 입니다 지금 계절부터 사용하기 너무 좋아요
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"건성에 좋아요, 보습에 좋아요, 자극없이 순해요",그렇게까지 엄청난 쿨링감이 느껴지지는 않는데 열이 별로 안올라와요
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"건성에 좋아요, 보습에 좋아요, 자극없이 순해요",꾸준히 쓰고 있는데 너무 좋아요!! 재구매 예정 있습니다.
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","쿨링이라고 하는데 저는 그냥 화장대에 두고 써서 그런지 바를때 시원하다는 느낌은 별로 못 받았어요
냉장고에 넣어서 쓰면 시원할거 같긴한데 귀찮아서
층이 분리되어 있어서 흔들어쓰는데 무난해요"
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"복합성에 좋아요, 진정에 좋아요, 보통이에요",배송이 정말 오래걸렸네요 팩토하기 좋아요 쿨링은 사실 많이느껴지지않아요
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"복합성에 좋아요, 진정에 좋아요, 보통이에요",리뷰가 좋아서 구입했습니다. 실제로 사용해보니 좋은 이유를 알거 같아요. 또 구입 예정입니다.
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","올리브영에서 구매할 때마다 배송이 정말 빠르고, 제품이 꼼꼼하게 포장되어 안전하게 도착해서 안심할 수 있습니다. 덕분에 더욱 신뢰하게 되었고, 앞으로도 자주 이용할 계획입니다. 감사합니다."
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"건성에 좋아요, 진정에 좋아요, 자극없이 순해요","그냥 물 같을 거라고 생각했는데 그것은 착각
되게 물 같은데 바르면 피부가 촉촉 챱챱한 느낌이에요
막 민트같은 걸 퍼부은 듯한 화한 시원함은 아닌데, 더 자극 없이 열을 내려주는 느낌인가봐요.

아직은 낮에 그렇게 덥지 않아 저녁에 샤워한 후 사용하니까 피부 열이 내려가는 느낌이라 좋아요"
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"복합성에 좋아요, 진정에 좋아요, 보통이에요",좋았습니다. 향도요. 앞으로도 잘 쓰겠습니다~ㅇㅅㅇb
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"복합성에 좋아요, 진정에 좋아요, 자극없이 순해요",같이 준 겔패드와 함게 붙이면 더 극락으로 보내줍니다 여름철 사용 쵝오
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"복합성에 좋아요, 진정에 좋아요, 보통이에요",아주 만족하면서 잘 사용하고 있습니다!! 할인 많이 많이 해 주세요^^ 계속 쓰게~~
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"복합성에 좋아요, 진정에 좋아요, 보통이에요","새로운 아쿠아밤을 구매하며 토너도 함께 구매해보아요
아쿠아밤만 이용중인 아이에게 효과있길 기대해봅니다^^"
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"복합성에 좋아요, 진정에 좋아요, 자극없이 순해요","잘 받았습니다
사은품도 많이 받고 좋아요
잘 쓸께요
감사합니다"
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"복합성에 좋아요, 진정에 좋아요, 자극없이 순해요",살짝 오일감도 있어 마냥 가볍지 않고 수분공급과 진정 보습 두루두루 좋아요
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"복합성에 좋아요, 진정에 좋아요, 자극없이 순해요",빌리프 제품은 순하고 한번만 사용해도 촉촉하거나 진정효과가 보이는걸 직접 느껴봤기에 이번 여름맞이해서 새로 나온 신제품 3종을 모두 다 구매해봤어요. 샘플도 엄청 많이 받아서 여행가서도 정말 잘 쓸 수 있을것같아요. 쓰기전에 흔들어서 닦토로도 쓰고 내장된 겔패드로 팩도 할 수 있어서 다양하게 시원하게 잘 쓸 수 있을 것 같아요. 산뜻하게 마무리되서 메이크업전에 쓰기 좋아요.
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"건성에 좋아요, 보습에 좋아요, 자극이 느껴져요","원래 토리든 토너 사용하고 있었는데 너무 가벼운 것 같아 무게감 있어 보이는 거로 바꿨더니 피부가 완전히 뒤집어졌네요.. 피부에 오돌토돌 전체적으로 뭐가 났고, 빨개졌어요. 너무 간지럽구요 ㅠㅠ 원래 리뷰 잘 안 쓰는데 .. 이건 남겨야겠다 해서 남깁니다… 순해보이고 진정도 되는 제품인 줄 알았는데 아닌 것 같아요. 일단 제 피부에는 안 맞습니다…😭"
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"건성에 좋아요, 진정에 좋아요, 보통이에요",라이브 방송 예약 후 들어가자마자 구매했어요 사은품 빵빵해서 좋구 얼굴이 울긋불긋 열기 올라와서 고민이었는데 당분간 잘 사용할 것 같아요 :)
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"지성에 좋아요, 주름/미백에 좋아요, 보통이에요",배송도 빠르고 구성도 너무좋아서 만족입니다아아아 최고에요 케케
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"지성에 좋아요, 진정에 좋아요, 보통이에요",배송도 빠르고 구성도 너무좋아서 만족입니다아아아 최고에요 케케
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"복합성에 좋아요, 진정에 좋아요, 보통이에요","겔패드 증정이 너무 신박해서 사버렸어요
토넉팩하면 양이 훅훅 줄어서 아쉽긴한데 좋아요"
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"건성에 좋아요, 보습에 좋아요, 자극없이 순해요",순하고 바르면 쿨링감이 느껴져서 여름에 피부가 달아올랐을 때 진정용으로 좋았어요
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"복합성에 좋아요, 진정에 좋아요, 보통이에요","피부에 자극 없습니다
같이 온 것중에 에센스가 특히 마음에 드네요!
토너팩했는데 화장솜이 냐용물을 많이 인 머금었는지 쿨링감이 많이 느껴지진 않았습니다.
토너퍅으로 더울때 잘 사용할 것 같습니다"
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"복합성에 좋아요, 보습에 좋아요, 자극없이 순해요",여름에 냉장고에 넣어놓고쓰기 좋을것같아요 증정패드도 괜찮아요
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"건성에 좋아요, 보습에 좋아요, 자극없이 순해요",더워지기 시작해서 쿨링감 있는게 좋을 것 같아 주문했는데 너무 물 같지않고 보습도 되는 점이 좋아요
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"복합성에 좋아요, 진정에 좋아요, 보통이에요","닦토로 잘 사용하고 있어요! 시원해서 좋아용 ㅎㅎㅎ
아직 사용한지는 얼마 안되어서 더 써봐야 알 것 가탕요"
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"지성에 좋아요, 진정에 좋아요, 자극없이 순해요",요즘 진정과 쿨링에 및쳐있는데 딱 빌리프에서 원하는 걸 내준 거 같아서 넘 행복해용
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"복합성에 좋아요, 진정에 좋아요, 자극없이 순해요",여름의 시원한 밤을 유지하기 위해 계속 쿨링감을 유지해주는 제퓸이라 좋아요
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"건성에 좋아요, 보습에 좋아요, 보통이에요",너무 오일리해서 스킨으로 쓰기엔 다음 단계 화장품이 흡수되지 않고 걷도는 기분이예요. 전 너무 해비해서 가렵고 트러블 날 것 같은 화장품입니다.
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"복합성에 좋아요, 진정에 좋아요, 보통이에요","많이가벼운타입은아니면서
수분감도채워주기에
날이더워지는지금날씨에사용하기좋은거같아여"
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"지성에 좋아요, 진정에 좋아요, 보통이에요",좋아요 생각보다 얼마나 쿨링될까했는데 생각보다 좋아서 여름에 잘쓸듯
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"복합성에 좋아요, 진정에 좋아요, 보통이에요","여름이면 너무 스트레스인게 얼굴열이 올라서 화장을 뱉어내는거였어요
그래서 얼굴열내리는 제품은 끌어모으고 있습니다 한달뒤 후기로 정리해오겠습니다"
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"복합성에 좋아요, 진정에 좋아요, 보통이에요",좋아하는 유튜버 추천으로 올영세일 때 구입해서 잘쓰고 있어요.
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"건성에 좋아요, 진정에 좋아요, 보통이에요",향도 뭔가 시원하니 좋고 피부에 닿자마자 쿨링감이 느껴집니다!
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","순한 편이고 속건조 심할 때 발라주면 좋을 것 같아요
수분감 채워주기 좋고 답답하지 않아서 좋아요
향은 무난해요
엄청 흐르는 재질이라 솜 필수입니다"
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"건성에 좋아요, 보습에 좋아요, 자극이 느껴져요",사은품 기준이 뭔지 모르겠음 도대체 ㅡㅡ 누구는 주고 누구는 안주고
[쿨링냉찜질/결광케어/화잘먹토너] NEW 빌리프 아쿠아 밤 프로즌 토너 300ml 기획(+세미겔패드 70매),"복합성에 좋아요, 보습에 좋아요, 보통이에요","시원하고 촉촉해요
생각보다 유분기가 있더라구요
여름에는 복합성이나 건성에 적합할 듯"
에스트라 테라크네365 하이드로 액티브 토너 200ml,"지성에 좋아요, 진정에 좋아요, 자극없이 순해요",하이드로 액티브 토너는 여드름 피부의 과다 피지와 각직을 조절해줘서 여드름이 많이 갈아 앉았어요
에스트라 테라크네365 하이드로 액티브 토너 200ml,"복합성에 좋아요, 진정에 좋아요, 자극없이 순해요",샘플로 써봤는데 피부결이 좋아지더라구요. 그래서 여드름피부 아이들도 쓰고있어요
에스트라 테라크네365 하이드로 액티브 토너 200ml,"복합성에 좋아요, 진정에 좋아요, 보통이에요",정말 너무 맘에 들어요!!! 앞으로도 자주 구매할거같아요!!
에스트라 테라크네365 하이드로 액티브 토너 200ml,"복합성에 좋아요, 진정에 좋아요, 보통이에요",정말 너무 맘에 들어요!!! 앞으로도 자주 구매할거같아요!!
에스트라 테라크네365 하이드로 액티브 토너 200ml,"지성에 좋아요, 진정에 좋아요, 자극없이 순해요","에스트라에서 너무너무 잘 쓰고 있는 제품입니다!! 에이시카라인보다 여드름에 더 효과적이고, 진정되는 것 같아 한 번 써봤는데 그 이후로 만족하여 재재재구매템입니다 😍 지성 혹은 복합/민감성이신 분들은 적극 추천합니다!! 진짜 진정되구 피부 결도 달라지는 느낌 .. 🔆"
에스트라 테라크네365 하이드로 액티브 토너 200ml,"복합성에 좋아요, 진정에 좋아요, 보통이에요",여드름성이 쓰기 좋은 토너에여. 여드름 가진 수부지는 이거 강추 4통 비웠어요
에스트라 테라크네365 하이드로 액티브 토너 200ml,"복합성에 좋아요, 진정에 좋아요, 자극없이 순해요",진정에 너무 조아요 에스트라 대용량을 제발 내주세요 ㅠㅠ !! ... ㅋ
에스트라 테라크네365 하이드로 액티브 토너 200ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","에스트라는 믿고 쓰는 브랜드라 고민 없이 구매했어요 !
빨간 라인이 트러블에 좋다길래 사봤는데 촉촉하고 좋네요"
에스트라 테라크네365 하이드로 액티브 토너 200ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요",毎日愛用しています。お肌への刺激も少なくてとても良いです。
에스트라 테라크네365 하이드로 액티브 토너 200ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요",皮膚への刺激が少なく優しい使い心地です。前回、使ってみましたが、とても良かったので、リピートしました！
에스트라 테라크네365 하이드로 액티브 토너 200ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요","1/4정도 남았는데
확실히 결정리도 되고
여드름흉터도 천천히 옅어지고있어요."
에스트라 테라크네365 하이드로 액티브 토너 200ml,"복합성에 좋아요, 진정에 좋아요, 보통이에요",에스트라 제품이 좋다고 해서 구매해봤어요. 가격이 비싸긴하지만 좋네요
에스트라 테라크네365 하이드로 액티브 토너 200ml,"지성에 좋아요, 진정에 좋아요, 보통이에요","평소 여드름(화농성제외)이 잘 나는 지성분들에게
추천드려요.

저는 수부지인데 파워지성이라 모공이 잘 막히는 편이거든요.
그래서 항상 바하(살리실산)성분이 들어간 화장품을 달고 살아요.
그래야 피부결도 좋아지고, 트러블도 덜 나거든용..ㅜ

이 라인 기초제품은 전부 추천드립니당."
에스트라 테라크네365 하이드로 액티브 토너 200ml,"지성에 좋아요, 진정에 좋아요, 보통이에요","테라크네라인이 리뉴얼되고 더 좋아졌어요.

일단 기초에 살리실산(BHA)이 들어간다는 점.
모공을 막는 성분이 들어가지 않는다는 점.

이 두가지가 저에겐 가장 좋았습니다.

사실 세럼을 먼저 접해보고 좋아서 알아보다가,,
토너랑 모이스처라이저에도 살리실산이 들어가고 모공을 막는 성분이 없다길래
야금야금 테라크네라인을 전부 사모았습니다..^^,,

성분도 성분인에 피부결이 부드러워지고 트러블도 잘 안 나서 좋아요.
속건조도 나름 잘 잡아주는 편이에요."
에스트라 테라크네365 하이드로 액티브 토너 200ml,"건성에 좋아요, 보습에 좋아요, 자극없이 순해요",수분감이 있는 제품인데 사용감이 가볍지는 않아서 여름시즌보다는 가을이나 겨울에 더 적당한 제품 같아요. 묽은 편이라 닦토로 사용해도 괜찮고 스킨팩으로 화장솜에 적셔서 팩처럼 사용해도 괜찮을 것 같네요. 딱히 트러블은 없었고 무난하게 사용하기 괜찮은 제품 같아요.
에스트라 테라크네365 하이드로 액티브 토너 200ml,"복합성에 좋아요, 진정에 좋아요, 자극없이 순해요",테라크네 라인이 리뉴얼 되어서 나왔네요 이 토너는 처음 사보는데 지성용 이지만 보습에도 신경쓴 느낌이에요 화장솜과도 궁합이 잘맞고 그냥 발라도 됩니다! 제형은 흐르는 물 제형이고 발랐을때 살짝 미끌거리나 금방 흡수됩니다! 지성과 복합성에 추천해요~~
